dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.041946,3.077188,3.606599,4.624730,2.949163,-0.145241,0.053157
0.020000,5.135484,3.082206,3.700272,4.683655,2.946221,-0.147120,0.054030
0.020000,5.230194,3.087369,3.795123,4.742520,2.943241,-0.148997,0.054886
0.020000,5.326074,3.092678,3.891149,4.801324,2.940223,-0.150872,0.055726
0.020000,5.423122,3.098132,3.988351,4.860067,2.937168,-0.152747,0.056548
0.020000,5.521337,3.103731,4.086726,4.918749,2.934076,-0.154619,0.057351
0.020000,5.620719,3.109477,4.186273,4.977368,2.930946,-0.156492,0.058135
0.020000,5.721265,3.115367,4.286991,5.035923,2.927779,-0.158364,0.058897
0.020000,5.822974,3.121402,4.388880,5.094415,2.924574,-0.160236,0.059638
0.020000,5.925846,3.127582,4.491937,5.152842,2.921332,-0.162109,0.060355
0.020000,6.029878,3.133905,4.596161,5.211203,2.918052,-0.163983,0.061047
0.020000,6.135069,3.140370,4.701551,5.269497,2.914735,-0.165859,0.061715
0.020000,6.241419,3.146976,4.808105,5.327725,2.911380,-0.167737,0.062355
0.020000,6.348925,3.153722,4.915823,5.385885,2.907988,-0.169618,0.062968
0.020000,6.457587,3.160605,5.024702,5.443976,2.904558,-0.171503,0.063552
0.020000,6.567402,3.167625,5.134742,5.501998,2.901090,-0.173391,0.064106
0.020000,6.678371,3.174778,5.245941,5.559949,2.897585,-0.175284,0.064628
0.020000,6.790491,3.182062,5.358298,5.617830,2.894041,-0.177182,0.065118
0.020000,6.903762,3.189474,5.471811,5.675639,2.890459,-0.179085,0.065574
0.020000,7.018181,3.197013,5.586478,5.733376,2.886839,-0.180995,0.065995
0.020000,7.133749,3.204673,5.702299,5.791040,2.883181,-0.182910,0.066379
0.020000,7.250462,3.212453,5.819271,5.848629,2.879484,-0.184833,0.066726
0.020000,7.368321,3.220348,5.937394,5.906144,2.875749,-0.186763,0.067035
0.020000,7.487324,3.228353,6.056666,5.963584,2.871975,-0.188701,0.067303
0.020000,7.607469,3.236466,6.177085,6.020947,2.868162,-0.190646,0.067529
0.020000,7.728756,3.244680,6.298650,6.078233,2.864310,-0.192600,0.067713
0.020000,7.851183,3.252992,6.421358,6.135442,2.860419,-0.194562,0.067852
0.020000,7.974749,3.261395,6.545210,6.192572,2.856488,-0.196532,0.067947
0.020000,8.099453,3.269885,6.670202,6.249622,2.852518,-0.198511,0.067994
0.020000,8.225293,3.278455,6.796334,6.306592,2.848508,-0.200498,0.067993
0.020000,8.352269,3.287099,6.923604,6.363481,2.844458,-0.202493,0.067943
0.020000,8.480379,3.295811,7.052010,6.420289,2.840368,-0.204495,0.067841
0.020000,8.609622,3.304583,7.181550,6.477013,2.836238,-0.206505,0.067687
0.020000,8.739996,3.313408,7.312223,6.533655,2.832068,-0.208520,0.067479
0.020000,8.871502,3.322278,7.444027,6.590212,2.827857,-0.210540,0.067216
0.020000,9.004137,3.331186,7.576961,6.646684,2.823606,-0.212565,0.066896
0.020000,9.137900,3.340123,7.711022,6.703070,2.819314,-0.214592,0.066518
0.020000,9.272790,3.349080,7.846210,6.759370,2.814982,-0.216620,0.066080
0.020000,9.408806,3.358048,7.982521,6.815582,2.810609,-0.218648,0.065581
0.020000,9.545948,3.367017,8.119955,6.871706,2.806195,-0.220672,0.065020
0.020000,9.684212,3.375977,8.258510,6.927741,2.801741,-0.222691,0.064394
0.020000,9.823600,3.384917,8.398184,6.983686,2.797247,-0.224702,0.063702
0.020000,9.964108,3.393827,8.538975,7.039540,2.792713,-0.226701,0.062942
0.020000,10.105737,3.402695,8.680881,7.095303,2.788140,-0.228685,0.062114
0.020000,10.248485,3.411509,8.823900,7.150973,2.783527,-0.230650,0.061215
0.020000,10.392350,3.420258,8.968031,7.206551,2.778875,-0.232592,0.060245
0.020000,10.537332,3.428928,9.113272,7.262035,2.774185,-0.234505,0.059200
0.020000,10.683428,3.437505,9.259620,7.317424,2.769457,-0.236384,0.058080
0.020000,10.830639,3.445978,9.407075,7.372718,2.764692,-0.238224,0.056883
0.020000,10.978963,3.454330,9.555633,7.427915,2.759892,-0.240018,0.055608
0.020000,11.128397,3.462547,9.705293,7.483017,2.755057,-0.241757,0.054252
0.020000,11.278941,3.470615,9.856054,7.538020,2.750188,-0.243436,0.052814
0.020000,11.430594,3.478517,10.007912,7.592926,2.745287,-0.245045,0.051293
0.020000,11.583354,3.486237,10.160867,7.647733,2.740356,-0.246575,0.049686
0.020000,11.737219,3.493759,10.314916,7.702441,2.735395,-0.248017,0.047992
0.020000,11.892188,3.501064,10.470057,7.757049,2.730408,-0.249358,0.046209
0.020000,12.048259,3.508136,10.626288,7.811557,2.725397,-0.250589,0.044336
0.020000,12.205430,3.514955,10.783607,7.865964,2.720363,-0.251695,0.042371
0.020000,12.363700,3.521503,10.942013,7.920271,2.715309,-0.252665,0.040312
0.020000,12.523067,3.527760,11.101502,7.974475,2.710240,-0.253483,0.038157
0.020000,12.683529,3.533706,11.262074,8.028579,2.705157,-0.254135,0.035904
0.020000,12.845083,3.539320,11.423725,8.082580,2.700065,-0.254603,0.033553
0.020000,13.007727,3.544580,11.586455,8.136479,2.694967,-0.254871,0.031100
0.020000,13.171460,3.549466,11.750260,8.190277,2.689869,-0.254921,0.028545
0.020000,13.336278,3.553954,11.915140,8.243972,2.684774,-0.254731,0.025885
0.020000,13.502180,3.558021,12.081091,8.297566,2.679689,-0.254282,0.023120
0.020000,13.669162,3.561643,12.248112,8.351058,2.674618,-0.253553,0.020246
0.020000,13.837221,3.564797,12.416201,8.404449,2.669567,-0.252518,0.017263
0.020000,14.006355,3.567456,12.585356,8.457740,2.664544,-0.251156,0.014168
0.020000,14.176560,3.569596,12.755575,8.510931,2.659555,-0.249440,0.010960
0.020000,14.347833,3.571190,12.926855,8.564024,2.654609,-0.247344,0.007638
0.020000,14.520170,3.572212,13.099196,8.617018,2.649712,-0.244839,0.004199
0.020000,14.693568,3.572633,13.272594,8.669915,2.644874,-0.241898,0.000641
0.020000,14.821631,3.570477,13.400675,6.404050,-113.293256,-5796.906472,6.240411
0.020000,14.950469,3.562011,13.529791,6.455811,2.588032,5794.064375,6.196799
0.020000,15.089293,3.547377,13.669384,6.979618,26.190347,1180.115763,6.161152
0.020000,15.236691,3.527042,13.818178,7.439735,23.005834,-159.225636,6.132375
0.020000,15.391598,3.501604,13.975160,7.849083,20.467443,-126.919576,6.109598
0.020000,15.553251,3.471721,14.139551,8.219564,18.524032,-97.170523,6.092154
0.020000,15.721148,3.438078,14.310786,8.561731,17.108356,-70.783843,6.079556
0.020000,15.895014,3.401373,14.488485,8.884950,16.160945,-47.370511,6.071481
0.020000,16.074776,3.362317,14.672440,9.197750,15.640006,-26.046971,6.067749
0.020000,16.260542,3.321651,14.862605,9.508259,15.525423,-5.729141,6.068322
0.020000,16.452606,3.280165,15.059099,9.824679,15.821026,14.780148,6.073300
0.020000,16.651451,3.238729,15.262215,10.155822,16.557147,36.806042,6.082938
0.020000,16.857770,3.198345,15.472449,10.511710,17.794412,61.863260,6.097660
0.020000,17.072496,3.160214,15.690535,10.904288,19.628863,91.722542,6.118097
0.020000,17.296842,3.125832,15.917500,11.348230,22.197141,128.413903,6.145132
0.020000,17.532337,3.097146,16.154735,11.861776,25.677283,174.007123,6.179961
0.020000,17.780848,3.076776,16.404080,12.467234,30.272884,229.780035,6.224165
0.020000,18.044518,3.068339,16.667885,13.190247,36.150659,293.888752,6.279767
0.020000,18.325499,3.076892,16.948996,14.055581,43.266700,355.802058,0.066032
0.020000,18.625241,3.109405,17.250496,15.074980,50.969942,385.162103,0.151988
0.020000,18.942974,3.174918,17.574913,16.220854,57.293732,316.189454,0.256637
0.020000,19.273293,3.283511,17.922624,17.385540,58.234283,47.027553,0.380317
0.020000,19.603923,3.442999,18.289710,18.354331,48.439522,-489.738019,0.519668
0.020000,19.916715,3.653849,18.666933,18.861133,25.340123,-1154.969962,0.666729
0.020000,20.193866,3.906514,19.041970,18.751825,-5.465385,-1540.275385,0.810875
0.020000,20.425289,4.185136,19.404167,18.109879,-32.097314,-1331.596484,0.942922
0.020000,20.610578,4.474598,19.747853,17.184288,-46.279547,-709.111610,1.057988
0.020000,20.755478,4.764745,20.072169,16.215820,-48.423393,-107.192295,1.155350
0.020000,20.867570,5.050439,20.379066,15.344844,-43.548822,243.728508,1.236695
0.020000,20.953818,5.329842,20.671479,14.620625,-36.210919,366.895147,1.304557
0.020000,21.019797,5.602825,20.952322,14.042144,-28.924063,364.342824,1.361446
0.020000,21.069731,5.869980,21.224103,13.589060,-22.654184,313.493947,1.409520
0.020000,21.106760,6.132125,21.488851,13.237397,-17.583163,253.551048,1.450524
0.020000,21.133228,6.390083,21.748163,12.965612,-13.589252,199.695527,1.485832
0.020000,21.150896,6.644594,22.003286,12.756172,-10.472013,155.861968,1.516516
0.020000,21.161108,6.896069,22.254969,12.584109,-8.603133,93.444010,1.543388
0.020000,21.164922,7.144568,22.503496,12.426391,-7.885892,35.862027,1.567069
0.020000,21.164511,7.375618,22.734548,11.552559,-43.691637,-1790.287223,1.575921
0.020000,21.162684,7.602550,22.961486,11.346935,-10.281200,1670.521858,1.581704
0.020000,21.159615,7.827934,23.186892,11.270262,-3.833652,322.377362,1.587057
0.020000,21.155419,8.051607,23.410604,11.185627,-4.231718,-19.903304,1.591983
0.020000,21.150208,8.273575,23.632633,11.101434,-4.209650,1.103441,1.596491
0.020000,21.144089,8.493843,23.852986,11.017681,-4.187652,1.099889,1.600586
0.020000,21.137165,8.712421,24.071674,10.934365,-4.165824,1.091406,1.604277
0.020000,21.129536,8.929317,24.288703,10.851480,-4.144247,1.078824,1.607572
0.020000,21.121298,9.144539,24.504084,10.769020,-4.122989,1.062893,1.610477
0.020000,21.112543,9.358100,24.717823,10.686978,-4.102103,1.044301,1.613001
0.020000,21.103360,9.570008,24.929930,10.605345,-4.081630,1.023656,1.615148
0.020000,21.093834,9.780274,25.140412,10.524113,-4.061600,1.001515,1.616928
0.020000,21.084048,9.988910,25.349278,10.443273,-4.042033,0.978366,1.618346
0.020000,21.074081,10.195927,25.556534,10.362814,-4.022940,0.954652,1.619409
0.020000,21.064008,10.401334,25.762189,10.282727,-4.004324,0.930758,1.620123
0.020000,21.053903,10.605144,25.966249,10.203004,-3.986184,0.907032,1.620495
0.020000,21.043836,10.807366,26.168721,10.123634,-3.968508,0.883775,1.620531
0.020000,21.033872,11.008011,26.369614,10.044608,-3.951283,0.861256,1.620236
0.020000,21.024078,11.207089,26.568932,9.965918,-3.934489,0.839707,1.619617
0.020000,21.014515,11.404609,26.766683,9.887556,-3.918102,0.819332,1.618678
